CollectionNumber,Species_Code,Spec_Num,Com_Name,Gear_Code,Gear_Description,FishWeight_g,Sex,DateFull,Month,TL_mm,DayOfTheYear,Age_Yrs,Age_Days,Age_FracYrs,AgeMethod,YearClass
19930444,A263,2,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,,9,13-Oct-93,10,149,286,0,286,0.78,length,1993
20161162,A263,1,Sheepshead,011,ELECTROFISHING,,,13-Oct-16,10,97,287,0,287,0.79,length,2016
20161161,A263,1,Sheepshead,011,ELECTROFISHING,,,13-Oct-16,10,113,287,0,287,0.79,length,2016
20041191,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,80,,13-Oct-04,10,162,287,0,287,0.79,length,2004
20091247,A263,1,Sheepshead,011,ELECTROFISHING,,,15-Oct-09,10,104,288,0,288,0.79,length,2009
20101269,A263,1,Sheepshead,011,ELECTROFISHING,,,15-Oct-10,10,150,288,0,288,0.79,length,2010
20061248,A263,1,Sheepshead,011,ELECTROFISHING,35,,16-Oct-06,10,123,289,0,289,0.79,length,2006
19890071,A263,16,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,,,16-Oct-89,10,173,289,0,289,0.79,length,1989
19900086,A263,1,Sheepshead,102,HAND PICKING,109,1,16-Oct-90,10,174,289,0,289,0.79,length,1990
19900088,A263,1,Sheepshead,010,ROTENONE,63,9,17-Oct-90,10,145,290,0,290,0.79,length,1990
19940548,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,19-Oct-94,10,152,292,0,292,0.80,length,1994
19850093,A263,1,Sheepshead,120,"40' - 1/4"" SEINE W/ BAG",77,9,20-Oct-85,10,151,293,0,293,0.80,length,1985
20071280,A263,1,Sheepshead,011,ELECTROFISHING,80,,22-Oct-07,10,153,295,0,295,0.81,length,2007
20131330,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,22-Oct-13,10,173,295,0,295,0.81,length,2013
20021427,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,30,,23-Oct-02,10,148,296,0,296,0.81,length,2002
20021424,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,23-Oct-02,10,161,296,0,296,0.81,length,2002
20081250,A263,1,Sheepshead,011,ELECTROFISHING,130,,22-Oct-08,10,161,296,0,296,0.81,length,2008
20081272,A263,2,Sheepshead,011,ELECTROFISHING,,,23-Oct-08,10,110,297,0,297,0.81,length,2008
19850094,A263,4,Sheepshead,090,12' OTTER TRAWL,61,9,24-Oct-85,10,141,297,0,297,0.81,length,1985
19850094,A263,2,Sheepshead,090,12' OTTER TRAWL,74,9,24-Oct-85,10,150,297,0,297,0.81,length,1985
19850094,A263,8,Sheepshead,090,12' OTTER TRAWL,79,9,24-Oct-85,10,151,297,0,297,0.81,length,1985
19850094,A263,29,Sheepshead,090,12' OTTER TRAWL,92,9,24-Oct-85,10,162,297,0,297,0.81,length,1985
19850094,A263,26,Sheepshead,090,12' OTTER TRAWL,91,9,24-Oct-85,10,165,297,0,297,0.81,length,1985
19850094,A263,9,Sheepshead,090,12' OTTER TRAWL,107,9,24-Oct-85,10,170,297,0,297,0.81,length,1985
19850094,A263,25,Sheepshead,090,12' OTTER TRAWL,107,9,24-Oct-85,10,170,297,0,297,0.81,length,1985
19850094,A263,12,Sheepshead,090,12' OTTER TRAWL,102,9,24-Oct-85,10,171,297,0,297,0.81,length,1985
19850094,A263,22,Sheepshead,090,12' OTTER TRAWL,112,9,24-Oct-85,10,171,297,0,297,0.81,length,1985
19850094,A263,24,Sheepshead,090,12' OTTER TRAWL,104,9,24-Oct-85,10,171,297,0,297,0.81,length,1985
19850094,A263,28,Sheepshead,090,12' OTTER TRAWL,116,9,24-Oct-85,10,172,297,0,297,0.81,length,1985
19850094,A263,6,Sheepshead,090,12' OTTER TRAWL,104,9,24-Oct-85,10,173,297,0,297,0.81,length,1985
19850094,A263,20,Sheepshead,090,12' OTTER TRAWL,110,9,24-Oct-85,10,174,297,0,297,0.81,length,1985
19991009,A263,2,Sheepshead,046,"GILL NET - MESH F - 2 1/2"" STRETCH",,,25-Oct-99,10,145,298,0,298,0.82,length,1999
20021466,A263,1,Sheepshead,011,ELECTROFISHING,40,,30-Oct-02,10,147,303,0,303,0.83,length,2002
20021463,A263,1,Sheepshead,011,ELECTROFISHING,90,,30-Oct-02,10,155,303,0,303,0.83,length,2002
19900093,A263,1,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,,9,1-Nov-90,11,124,305,0,305,0.84,length,1990
20081300,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,31-Oct-08,10,146,305,0,305,0.84,length,2008
19900094,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,50,9,2-Nov-90,11,131,306,0,306,0.84,length,1990
20101382,A263,1,Sheepshead,011,ELECTROFISHING,,,3-Nov-10,11,87,307,0,307,0.84,length,2010
20141308,A263,3,Sheepshead,011,ELECTROFISHING,,,5-Nov-14,11,117,309,0,309,0.85,length,2014
20141308,A263,1,Sheepshead,011,ELECTROFISHING,,,5-Nov-14,11,137,309,0,309,0.85,length,2014
20141308,A263,2,Sheepshead,011,ELECTROFISHING,,,5-Nov-14,11,164,309,0,309,0.85,length,2014
20071332,A263,1,Sheepshead,011,ELECTROFISHING,,,6-Nov-07,11,128,310,0,310,0.85,length,2007
20021507,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,7-Nov-02,11,150,311,0,311,0.85,length,2002
20151239,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,10-Nov-15,11,149,314,0,314,0.86,length,2015
19991145,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,11-Nov-99,11,188,315,0,315,0.86,length,1999
20031420,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,12-Nov-03,11,189,316,0,316,0.87,length,2003
20091406,A263,1,Sheepshead,011,ELECTROFISHING,,,13-Nov-09,11,94,317,0,317,0.87,length,2009
20021537,A263,2,Sheepshead,011,ELECTROFISHING,,,13-Nov-02,11,113,317,0,317,0.87,length,2002
20021537,A263,1,Sheepshead,011,ELECTROFISHING,,,13-Nov-02,11,139,317,0,317,0.87,length,2002
20151282,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,13-Nov-15,11,153,317,0,317,0.87,length,2015
20151283,A263,3,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,13-Nov-15,11,165,317,0,317,0.87,length,2015
20151283,A263,4,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,13-Nov-15,11,165,317,0,317,0.87,length,2015
19950955,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,13-Nov-95,11,170,317,0,317,0.87,length,1995
20011276,A263,1,Sheepshead,011,ELECTROFISHING,,,14-Nov-01,11,140,318,0,318,0.87,length,2001
20021549,A263,3,Sheepshead,011,ELECTROFISHING,,,15-Nov-02,11,135,319,0,319,0.87,length,2002
20021546,A263,2,Sheepshead,011,ELECTROFISHING,,,15-Nov-02,11,159,319,0,319,0.87,length,2002
20021546,A263,1,Sheepshead,011,ELECTROFISHING,,,15-Nov-02,11,167,319,0,319,0.87,length,2002
20021553,A263,1,Sheepshead,011,ELECTROFISHING,,,18-Nov-02,11,123,322,0,322,0.88,length,2002
20101491,A263,1,Sheepshead,011,ELECTROFISHING,,,18-Nov-10,11,152,322,0,322,0.88,length,2010
20101490,A263,1,Sheepshead,011,ELECTROFISHING,,,18-Nov-10,11,160,322,0,322,0.88,length,2010
20101491,A263,2,Sheepshead,011,ELECTROFISHING,,,18-Nov-10,11,162,322,0,322,0.88,length,2010
20081364,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,17-Nov-08,11,167,322,0,322,0.88,length,2008
20131474,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,19-Nov-13,11,158,323,0,323,0.88,length,2013
20111526,A263,1,Sheepshead,011,ELECTROFISHING,,,22-Nov-11,11,122,326,0,326,0.89,length,2011
19991171,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,22-Nov-99,11,156,326,0,326,0.89,length,1999
19991211,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,24-Nov-99,11,132,328,0,328,0.90,length,1999
20101541,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,24-Nov-10,11,161,328,0,328,0.90,length,2010
20041423,A263,1,Sheepshead,011,ELECTROFISHING,,,24-Nov-04,11,142,329,0,329,0.90,length,2004
20031464,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,25-Nov-03,11,187,329,0,329,0.90,length,2003
19890122,A263,1,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,,9,28-Nov-89,11,123,332,0,332,0.91,length,1989
20061417,A263,1,Sheepshead,011,ELECTROFISHING,,,29-Nov-06,11,149,333,0,333,0.91,length,2006
20051422,A263,1,Sheepshead,011,ELECTROFISHING,,,30-Nov-05,11,71,334,0,334,0.92,length,2005
20051424,A263,1,Sheepshead,011,ELECTROFISHING,15,,30-Nov-05,11,101,334,0,334,0.92,length,2005
19900145,A263,1,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,,9,2-Dec-90,12,163,336,0,336,0.92,length,1990
20111581,A263,1,Sheepshead,011,ELECTROFISHING,,,6-Dec-11,12,131,340,0,340,0.93,length,2011
20101612,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,8-Dec-10,12,133,342,0,342,0.94,length,2010
19981154,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,8-Dec-98,12,149,342,0,342,0.94,length,1998
20041509,A263,1,Sheepshead,011,ELECTROFISHING,,,10-Dec-04,12,76,345,0,345,0.95,length,2004
20011427,A263,1,Sheepshead,011,ELECTROFISHING,,,12-Dec-01,12,110,346,0,346,0.95,length,2001
20141530,A263,1,Sheepshead,011,ELECTROFISHING,,,17-Dec-14,12,128,351,0,351,0.96,length,2014
20071564,A263,1,Sheepshead,011,ELECTROFISHING,,,18-Dec-07,12,135,352,0,352,0.96,length,2007
19991286,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,20-Dec-99,12,149,354,0,354,0.97,length,1999
20151487,A263,1,Sheepshead,011,ELECTROFISHING,,,21-Dec-15,12,97,355,0,355,0.97,length,2015
,,,,,,,,,,,,,,,,
19930413,A263,22,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,19,9,14-Sep-93,9,97,257,0,257,0.70,otolith,1993
19930413,A263,21,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,31,9,14-Sep-93,9,114,257,0,257,0.70,otolith,1993
19930413,A263,20,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,42,9,14-Sep-93,9,127,257,0,257,0.70,otolith,1993
19971235,A263,21,Sheepshead,014,HOOK & LINE,,9,25-Dec-97,12,214,359,0,359,0.98,otolith,1997
,,,,,,,,,,,,,,,,
19870006,A263,1,Sheepshead,002,SEMI - BALLOON OTTER TRAWL - 16' A NET,76,2,14-Jan-87,1,160,14,1,379,1.04,length,1986
20110055,A263,1,Sheepshead,011,ELECTROFISHING,,,18-Jan-11,1,135,18,1,383,1.05,length,2010
19920016,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,20-Jan-92,1,121,20,1,385,1.05,length,1991
20090068,A263,6,Sheepshead,011,ELECTROFISHING,,,22-Jan-09,1,141,22,1,387,1.06,length,2008
20080088,A263,1,Sheepshead,011,ELECTROFISHING,71,,22-Jan-08,1,155,22,1,387,1.06,length,2007
20090068,A263,5,Sheepshead,011,ELECTROFISHING,,,22-Jan-09,1,155,22,1,387,1.06,length,2008
20070122,A263,1,Sheepshead,011,ELECTROFISHING,,,31-Jan-07,1,136,31,1,396,1.08,length,2006
20120164,A263,1,Sheepshead,011,ELECTROFISHING,,,6-Feb-12,2,113,37,1,402,1.10,length,2011
20020146,A263,1,Sheepshead,011,ELECTROFISHING,,,6-Feb-02,2,139,37,1,402,1.10,length,2001
20050191,A263,2,Sheepshead,011,ELECTROFISHING,30,,18-Feb-05,2,116,49,1,414,1.13,length,2004
20050191,A263,1,Sheepshead,011,ELECTROFISHING,50,,18-Feb-05,2,148,49,1,414,1.13,length,2004
20020207,A263,1,Sheepshead,011,ELECTROFISHING,70,,21-Feb-02,2,146,52,1,417,1.14,length,2001
20020212,A263,2,Sheepshead,011,ELECTROFISHING,,,22-Feb-02,2,132,53,1,418,1.15,length,2001
20080332,A263,1,Sheepshead,011,ELECTROFISHING,75,,14-Mar-08,3,153,74,1,439,1.20,length,2007
20080330,A263,1,Sheepshead,011,ELECTROFISHING,100,,14-Mar-08,3,171,74,1,439,1.20,length,2007
20120351,A263,1,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,146,76,1,441,1.21,length,2011
20120350,A263,3,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,152,76,1,441,1.21,length,2011
20120351,A263,2,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,154,76,1,441,1.21,length,2011
20120351,A263,4,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,158,76,1,441,1.21,length,2011
20120350,A263,4,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,159,76,1,441,1.21,length,2011
20120350,A263,2,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,163,76,1,441,1.21,length,2011
20120350,A263,1,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,171,76,1,441,1.21,length,2011
20120351,A263,3,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,176,76,1,441,1.21,length,2011
20120351,A263,5,Sheepshead,011,ELECTROFISHING,,,16-Mar-12,3,188,76,1,441,1.21,length,2011
20080334,A263,3,Sheepshead,011,ELECTROFISHING,,,17-Mar-08,3,119,77,1,442,1.21,length,2007
20080334,A263,2,Sheepshead,011,ELECTROFISHING,,,17-Mar-08,3,132,77,1,442,1.21,length,2007
20080334,A263,1,Sheepshead,011,ELECTROFISHING,,,17-Mar-08,3,154,77,1,442,1.21,length,2007
20080337,A263,1,Sheepshead,011,ELECTROFISHING,,,17-Mar-08,3,159,77,1,442,1.21,length,2007
20090301,A263,1,Sheepshead,011,ELECTROFISHING,,,19-Mar-09,3,151,78,1,443,1.21,length,2008
20090301,A263,2,Sheepshead,011,ELECTROFISHING,,,19-Mar-09,3,151,78,1,443,1.21,length,2008
20090298,A263,1,Sheepshead,011,ELECTROFISHING,,,19-Mar-09,3,161,78,1,443,1.21,length,2008
20080348,A263,3,Sheepshead,011,ELECTROFISHING,,,19-Mar-08,3,121,79,1,444,1.22,length,2007
20130329,A263,5,Sheepshead,011,ELECTROFISHING,,,20-Mar-13,3,124,79,1,444,1.22,length,2012
20020365,A263,2,Sheepshead,011,ELECTROFISHING,,,25-Mar-02,3,126,84,1,449,1.23,length,2001
20020365,A263,1,Sheepshead,011,ELECTROFISHING,,,25-Mar-02,3,132,84,1,449,1.23,length,2001
20030370,A263,1,Sheepshead,011,ELECTROFISHING,60,,26-Mar-03,3,146,85,1,450,1.23,length,2002
20030371,A263,1,Sheepshead,011,ELECTROFISHING,150,,26-Mar-03,3,185,85,1,450,1.23,length,2002
20140343,A263,1,Sheepshead,011,ELECTROFISHING,,,28-Mar-14,3,105,87,1,452,1.24,length,2013
20080401,A263,1,Sheepshead,011,ELECTROFISHING,,,2-Apr-08,4,128,93,1,458,1.25,length,2007
20120437,A263,1,Sheepshead,011,ELECTROFISHING,,,3-Apr-12,4,155,94,1,459,1.26,length,2011
20120436,A263,1,Sheepshead,011,ELECTROFISHING,,,3-Apr-12,4,158,94,1,459,1.26,length,2011
20080412,A263,2,Sheepshead,011,ELECTROFISHING,,,4-Apr-08,4,146,95,1,460,1.26,length,2007
20080412,A263,1,Sheepshead,011,ELECTROFISHING,,,4-Apr-08,4,187,95,1,460,1.26,length,2007
20080411,A263,1,Sheepshead,011,ELECTROFISHING,,,4-Apr-08,4,197,95,1,460,1.26,length,2007
20100405,A263,2,Sheepshead,011,ELECTROFISHING,,,8-Apr-10,4,142,98,1,463,1.27,length,2009
20100404,A263,2,Sheepshead,011,ELECTROFISHING,,,8-Apr-10,4,153,98,1,463,1.27,length,2009
20100404,A263,1,Sheepshead,011,ELECTROFISHING,,,8-Apr-10,4,164,98,1,463,1.27,length,2009
20120473,A263,2,Sheepshead,011,ELECTROFISHING,,,13-Apr-12,4,158,104,1,469,1.28,length,2011
20120473,A263,1,Sheepshead,011,ELECTROFISHING,,,13-Apr-12,4,194,104,1,469,1.28,length,2011
20080445,A263,1,Sheepshead,011,ELECTROFISHING,,,14-Apr-08,4,152,105,1,470,1.29,length,2007
20080445,A263,2,Sheepshead,011,ELECTROFISHING,,,14-Apr-08,4,183,105,1,470,1.29,length,2007
20080450,A263,1,Sheepshead,011,ELECTROFISHING,,,16-Apr-08,4,100,107,1,472,1.29,length,2007
20080449,A263,1,Sheepshead,011,ELECTROFISHING,,,16-Apr-08,4,123,107,1,472,1.29,length,2007
20080449,A263,2,Sheepshead,011,ELECTROFISHING,,,16-Apr-08,4,130,107,1,472,1.29,length,2007
20080448,A263,2,Sheepshead,011,ELECTROFISHING,,,16-Apr-08,4,136,107,1,472,1.29,length,2007
20080451,A263,3,Sheepshead,011,ELECTROFISHING,,,16-Apr-08,4,148,107,1,472,1.29,length,2007
20080451,A263,2,Sheepshead,011,ELECTROFISHING,,,16-Apr-08,4,176,107,1,472,1.29,length,2007
20050425,A263,1,Sheepshead,011,ELECTROFISHING,20,,19-Apr-05,4,103,109,1,474,1.30,length,2004
20050431,A263,1,Sheepshead,011,ELECTROFISHING,,,20-Apr-05,4,106,110,1,475,1.30,length,2004
20090443,A263,1,Sheepshead,011,ELECTROFISHING,,,20-Apr-09,4,124,110,1,475,1.30,length,2008
20110480,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,20-Apr-11,4,141,110,1,475,1.30,length,2010
20110480,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,20-Apr-11,4,144,110,1,475,1.30,length,2010
20020490,A263,1,Sheepshead,011,ELECTROFISHING,100,,22-Apr-02,4,160,112,1,477,1.31,length,2001
20090460,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,23-Apr-09,4,171,113,1,478,1.31,length,2008
20070493,A263,2,Sheepshead,011,ELECTROFISHING,,,25-Apr-07,4,122,115,1,480,1.32,length,2006
20070493,A263,1,Sheepshead,011,ELECTROFISHING,,,25-Apr-07,4,175,115,1,480,1.32,length,2006
20160483,A263,2,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,,,26-Apr-16,4,134,117,1,482,1.32,length,2015
20150469,A263,1,Sheepshead,011,ELECTROFISHING,,,28-Apr-15,4,163,118,1,483,1.32,length,2014
,,,,,,,,,,,,,,,,
20121751,A263,1,Sheepshead,014,HOOK & LINE,,,13-Apr-12,4,275,104,1,469,1.28,otolith,2011
20030450,A263,1,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,77,9,17-Apr-03,4,156,107,1,472,1.29,otolith,2002
19930241,A263,42,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,238,,19-May-93,5,227,139,1,504,1.38,otolith,1992
19930241,A263,41,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,254,,19-May-93,5,241,139,1,504,1.38,otolith,1992
20020698,A263,36,Sheepshead,014,HOOK & LINE,423,1,1-Jun-02,6,282,152,1,517,1.42,otolith,2001
20020698,A263,33,Sheepshead,014,HOOK & LINE,592,2,1-Jun-02,6,317,152,1,517,1.42,otolith,2001
20101716,A263,5,Sheepshead,014,HOOK & LINE,,1,5-Jun-10,6,304,156,1,521,1.43,otolith,2009
20030669,A263,5,Sheepshead,014,HOOK & LINE,449,2,7-Jun-03,6,275,158,1,523,1.43,otolith,2002
20030669,A263,8,Sheepshead,014,HOOK & LINE,489,1,7-Jun-03,6,278,158,1,523,1.43,otolith,2002
20030669,A263,6,Sheepshead,014,HOOK & LINE,557,2,7-Jun-03,6,296,158,1,523,1.43,otolith,2002
19970672,A263,16,Sheepshead,014,HOOK & LINE,,1,12-Jun-97,6,240,163,1,528,1.45,otolith,1996
19990948,A263,2,Sheepshead,014,HOOK & LINE,,2,4-Jul-99,7,270,185,1,550,1.51,otolith,1998
20030817,A263,15,Sheepshead,014,HOOK & LINE,308,2,12-Jul-03,7,244,193,1,558,1.53,otolith,2002
19970721,A263,21,Sheepshead,014,HOOK & LINE,221,2,26-Jul-97,7,217,207,1,572,1.57,otolith,1996
20111075,A263,1,Sheepshead,014,HOOK & LINE,,2,13-Aug-11,8,217,225,1,590,1.62,otolith,2010
20000931,A263,1,Sheepshead,014,HOOK & LINE,,1,13-Aug-00,8,262,226,1,591,1.62,otolith,1999
19940417,A263,18,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,160,2,19-Aug-94,8,197,231,1,596,1.63,otolith,1993
19940417,A263,17,Sheepshead,098,TRAMMEL NET - 200 YD X 8 FT - 14 & 2.5 IN STR MESH,201,1,19-Aug-94,8,218,231,1,596,1.63,otolith,1993
20031007,A263,22,Sheepshead,014,HOOK & LINE,195,1,23-Aug-03,8,208,235,1,600,1.64,otolith,2002
19970820,A263,47,Sheepshead,014,HOOK & LINE,219,,23-Aug-97,8,210,235,1,600,1.64,otolith,1996
19970820,A263,46,Sheepshead,014,HOOK & LINE,279,2,23-Aug-97,8,225,235,1,600,1.64,otolith,1996
20031007,A263,10,Sheepshead,014,HOOK & LINE,291,2,23-Aug-03,8,245,235,1,600,1.64,otolith,2002
19970820,A263,23,Sheepshead,014,HOOK & LINE,328,1,23-Aug-97,8,247,235,1,600,1.64,otolith,1996
20031007,A263,44,Sheepshead,014,HOOK & LINE,350,2,23-Aug-03,8,255,235,1,600,1.64,otolith,2002
20091024,A263,4,Sheepshead,014,HOOK & LINE,185,1,24-Aug-09,8,205,236,1,601,1.65,otolith,2008
20081004,A263,6,Sheepshead,014,HOOK & LINE,300,1,23-Aug-08,8,245,236,1,601,1.65,otolith,2007
20010921,A263,13,Sheepshead,014,HOOK & LINE,681,2,25-Aug-01,8,310,237,1,602,1.65,otolith,2000
20051035,A263,5,Sheepshead,014,HOOK & LINE,399,1,27-Aug-05,8,253,239,1,604,1.65,otolith,2004
19940429,A263,20,Sheepshead,014,HOOK & LINE,542,2,27-Aug-94,8,310,239,1,604,1.65,otolith,1993
20000950,A263,1,Sheepshead,014,HOOK & LINE,,9,27-Aug-00,8,234,240,1,605,1.66,otolith,1999
20000987,A263,1,Sheepshead,014,HOOK & LINE,,9,1-Sep-00,9,257,245,1,610,1.67,otolith,1999
19980856,A263,1,Sheepshead,014,HOOK & LINE,352,1,6-Sep-98,9,249,249,1,614,1.68,otolith,1997
19900076,A263,6,Sheepshead,014,HOOK & LINE,708,2,8-Sep-90,9,328,251,1,616,1.69,otolith,1989
19900076,A263,12,Sheepshead,014,HOOK & LINE,1402,1,8-Sep-90,9,428,251,1,616,1.69,otolith,1989
19900076,A263,7,Sheepshead,014,HOOK & LINE,2995,1,8-Sep-90,9,553,251,1,616,1.69,otolith,1989
19930412,A263,30,Sheepshead,014,HOOK & LINE,250,1,11-Sep-93,9,227,254,1,619,1.70,otolith,1992
19930412,A263,36,Sheepshead,014,HOOK & LINE,257,2,11-Sep-93,9,228,254,1,619,1.70,otolith,1992
19980824,A263,2,Sheepshead,014,HOOK & LINE,,2,12-Sep-98,9,233,255,1,620,1.70,otolith,1997
19980824,A263,7,Sheepshead,014,HOOK & LINE,,2,12-Sep-98,9,250,255,1,620,1.70,otolith,1997
19980824,A263,4,Sheepshead,014,HOOK & LINE,,2,12-Sep-98,9,292,255,1,620,1.70,otolith,1997
19980824,A263,5,Sheepshead,014,HOOK & LINE,,1,12-Sep-98,9,323,255,1,620,1.70,otolith,1997
19930413,A263,19,Sheepshead,128,STOP NET - 366m x 3m x 51 mm stretch mesh,176,9,14-Sep-93,9,210,257,1,622,1.70,otolith,1992
20031350,A263,3,Sheepshead,014,HOOK & LINE,,2,20-Sep-03,9,297,263,1,628,1.72,otolith,2002
20031350,A263,2,Sheepshead,014,HOOK & LINE,,2,20-Sep-03,9,322,263,1,628,1.72,otolith,2002
19980855,A263,10,Sheepshead,014,HOOK & LINE,,9,25-Sep-98,9,208,268,1,633,1.73,otolith,1997
19980855,A263,1,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,212,268,1,633,1.73,otolith,1997
19980855,A263,5,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,218,268,1,633,1.73,otolith,1997
19980855,A263,8,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,223,268,1,633,1.73,otolith,1997
19980855,A263,4,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,235,268,1,633,1.73,otolith,1997
19980855,A263,9,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,236,268,1,633,1.73,otolith,1997
19980855,A263,11,Sheepshead,014,HOOK & LINE,,1,25-Sep-98,9,247,268,1,633,1.73,otolith,1997
19980855,A263,3,Sheepshead,014,HOOK & LINE,,2,25-Sep-98,9,261,268,1,633,1.73,otolith,1997
19980842,A263,10,Sheepshead,014,HOOK & LINE,261,1,26-Sep-98,9,243,269,1,634,1.74,otolith,1997
19980842,A263,9,Sheepshead,014,HOOK & LINE,280,1,26-Sep-98,9,246,269,1,634,1.74,otolith,1997
19980842,A263,11,Sheepshead,014,HOOK & LINE,407,2,26-Sep-98,9,289,269,1,634,1.74,otolith,1997
20081258,A263,1,Sheepshead,014,HOOK & LINE,,2,27-Sep-08,9,263,271,1,636,1.74,otolith,2007
20001227,A263,6,Sheepshead,014,HOOK & LINE,,9,5-Oct-00,10,229,279,1,644,1.76,otolith,1999
20001224,A263,10,Sheepshead,014,HOOK & LINE,,9,5-Oct-00,10,235,279,1,644,1.76,otolith,1999
20001227,A263,9,Sheepshead,014,HOOK & LINE,,2,5-Oct-00,10,248,279,1,644,1.76,otolith,1999
20001227,A263,1,Sheepshead,014,HOOK & LINE,,9,5-Oct-00,10,256,279,1,644,1.76,otolith,1999
20001227,A263,7,Sheepshead,014,HOOK & LINE,,1,5-Oct-00,10,257,279,1,644,1.76,otolith,1999
20001227,A263,2,Sheepshead,014,HOOK & LINE,,2,5-Oct-00,10,264,279,1,644,1.76,otolith,1999
20001224,A263,7,Sheepshead,014,HOOK & LINE,,1,5-Oct-00,10,271,279,1,644,1.76,otolith,1999
